,year,month,day,extent,date
2332,2001,5,21,30.6,21.0/5.0/2001.0
2333,2001,5,22,30.4,22.0/5.0/2001.0
2334,2001,5,23,31.6,23.0/5.0/2001.0
2335,2001,5,24,33.3,24.0/5.0/2001.0
2336,2001,5,25,32.7,25.0/5.0/2001.0
2337,2001,5,26,34.0,26.0/5.0/2001.0
2338,2001,5,27,33.9,27.0/5.0/2001.0
2339,2001,5,28,32.0,28.0/5.0/2001.0
2340,2001,5,29,32.6,29.0/5.0/2001.0
2341,2001,5,30,32.5,30.0/5.0/2001.0
2342,2001,5,31,32.5,31.0/5.0/2001.0
2343,2001,6,1,32.3,1.0/6.0/2001.0
2344,2001,6,2,32.0,2.0/6.0/2001.0
2345,2001,6,3,28.0,3.0/6.0/2001.0
2346,2001,6,4,28.1,4.0/6.0/2001.0
2347,2001,6,5,25.8,5.0/6.0/2001.0
2348,2001,6,6,29.1,6.0/6.0/2001.0
2349,2001,6,7,29.4,7.0/6.0/2001.0
2350,2001,6,8,30.6,8.0/6.0/2001.0
2351,2001,6,9,31.0,9.0/6.0/2001.0
2352,2001,6,10,30.5,10.0/6.0/2001.0
2353,2001,6,11,31.1,11.0/6.0/2001.0
2354,2001,6,12,30.0,12.0/6.0/2001.0
2355,2001,6,13,31.1,13.0/6.0/2001.0
2356,2001,6,14,31.5,14.0/6.0/2001.0
2357,2001,6,15,32.4,15.0/6.0/2001.0
2358,2001,6,16,31.7,16.0/6.0/2001.0
2359,2001,6,17,32.0,17.0/6.0/2001.0
2360,2001,6,18,32.1,18.0/6.0/2001.0
2361,2001,6,19,32.9,19.0/6.0/2001.0
2362,2001,6,20,31.8,20.0/6.0/2001.0
2363,2001,6,21,30.5,21.0/6.0/2001.0
2364,2001,6,22,31.5,22.0/6.0/2001.0
2365,2001,6,23,32.1,23.0/6.0/2001.0
2366,2001,6,24,32.0,24.0/6.0/2001.0
2367,2001,6,25,32.6,25.0/6.0/2001.0
2368,2001,6,26,30.9,26.0/6.0/2001.0
2369,2001,6,27,31.9,27.0/6.0/2001.0
2370,2001,6,28,31.1,28.0/6.0/2001.0
2371,2001,6,29,31.3,29.0/6.0/2001.0
2372,2001,6,30,29.5,30.0/6.0/2001.0
2373,2001,7,1,29.7,1.0/7.0/2001.0
2374,2001,7,2,30.3,2.0/7.0/2001.0
2375,2001,7,3,32.0,3.0/7.0/2001.0
2376,2001,7,4,33.1,4.0/7.0/2001.0
2377,2001,7,5,33.0,5.0/7.0/2001.0
2378,2001,7,6,32.6,6.0/7.0/2001.0
2379,2001,7,7,32.9,7.0/7.0/2001.0
2380,2001,7,8,32.5,8.0/7.0/2001.0
2381,2001,7,9,33.7,9.0/7.0/2001.0
2382,2001,7,10,32.6,10.0/7.0/2001.0
2383,2001,7,11,32.4,11.0/7.0/2001.0
2384,2001,7,12,30.5,12.0/7.0/2001.0
2385,2001,7,13,29.8,13.0/7.0/2001.0
2386,2001,7,14,28.1,14.0/7.0/2001.0
2387,2001,7,15,29.0,15.0/7.0/2001.0
2388,2001,7,16,27.2,16.0/7.0/2001.0
2389,2001,7,17,27.9,17.0/7.0/2001.0
2390,2001,7,18,30.0,18.0/7.0/2001.0
2391,2001,7,19,30.8,19.0/7.0/2001.0
2392,2001,7,20,31.3,20.0/7.0/2001.0
2393,2001,7,21,29.8,21.0/7.0/2001.0
2394,2001,7,22,29.6,22.0/7.0/2001.0
2395,2001,7,23,30.6,23.0/7.0/2001.0
2396,2001,7,24,31.0,24.0/7.0/2001.0
2397,2001,7,25,29.7,25.0/7.0/2001.0
2398,2001,7,26,30.7,26.0/7.0/2001.0
2399,2001,7,27,29.0,27.0/7.0/2001.0
2400,2001,7,28,28.7,28.0/7.0/2001.0
2401,2001,7,29,29.6,29.0/7.0/2001.0
2402,2001,7,30,30.3,30.0/7.0/2001.0
2403,2001,7,31,29.4,31.0/7.0/2001.0
2404,2001,8,1,25.3,1.0/8.0/2001.0
2405,2001,8,2,28.5,2.0/8.0/2001.0
2406,2001,8,3,27.3,3.0/8.0/2001.0
2407,2001,8,4,29.3,4.0/8.0/2001.0
2408,2001,8,5,29.5,5.0/8.0/2001.0
2409,2001,8,6,29.5,6.0/8.0/2001.0
2410,2001,8,7,29.1,7.0/8.0/2001.0
2411,2001,8,8,29.0,8.0/8.0/2001.0
2412,2001,8,9,29.9,9.0/8.0/2001.0
2413,2001,8,10,30.0,10.0/8.0/2001.0
2414,2001,8,11,27.4,11.0/8.0/2001.0
2415,2001,8,12,29.5,12.0/8.0/2001.0
2416,2001,8,13,29.6,13.0/8.0/2001.0
2417,2001,8,14,28.9,14.0/8.0/2001.0
2418,2001,8,15,29.8,15.0/8.0/2001.0
2419,2001,8,16,31.1,16.0/8.0/2001.0
2420,2001,8,17,31.2,17.0/8.0/2001.0
2421,2001,8,18,31.0,18.0/8.0/2001.0
2422,2001,8,19,30.8,19.0/8.0/2001.0
2423,2001,8,20,31.7,20.0/8.0/2001.0
2424,2001,8,21,30.6,21.0/8.0/2001.0
2425,2001,8,22,32.2,22.0/8.0/2001.0
2426,2001,8,23,31.0,23.0/8.0/2001.0
2427,2001,8,24,29.7,24.0/8.0/2001.0
2428,2001,8,25,30.7,25.0/8.0/2001.0
2429,2001,8,26,30.4,26.0/8.0/2001.0
2430,2001,8,27,29.4,27.0/8.0/2001.0
2431,2001,8,28,30.4,28.0/8.0/2001.0
2432,2001,8,29,29.5,29.0/8.0/2001.0
2433,2001,8,30,31.1,30.0/8.0/2001.0
2434,2001,8,31,30.0,31.0/8.0/2001.0
2435,2001,9,1,30.0,1.0/9.0/2001.0
2436,2001,9,2,29.6,2.0/9.0/2001.0
2437,2001,9,3,29.9,3.0/9.0/2001.0
2438,2001,9,4,29.7,4.0/9.0/2001.0
2439,2001,9,5,29.7,5.0/9.0/2001.0
2440,2001,9,6,30.2,6.0/9.0/2001.0
2441,2001,9,7,30.5,7.0/9.0/2001.0
2442,2001,9,8,29.8,8.0/9.0/2001.0
2443,2001,9,9,29.1,9.0/9.0/2001.0
2444,2001,9,10,29.6,10.0/9.0/2001.0
2445,2001,9,11,27.6,11.0/9.0/2001.0
2446,2001,9,12,28.9,12.0/9.0/2001.0
2447,2001,9,13,29.0,13.0/9.0/2001.0
2448,2001,9,14,29.2,14.0/9.0/2001.0
2449,2001,9,15,29.1,15.0/9.0/2001.0
2450,2001,9,16,29.7,16.0/9.0/2001.0
2451,2001,9,17,29.9,17.0/9.0/2001.0
2452,2001,9,18,29.2,18.0/9.0/2001.0
2453,2001,9,19,29.4,19.0/9.0/2001.0
2454,2001,9,20,27.6,20.0/9.0/2001.0
2455,2001,9,21,28.4,21.0/9.0/2001.0
2456,2001,9,22,28.9,22.0/9.0/2001.0
2457,2001,9,23,30.2,23.0/9.0/2001.0
2458,2001,9,24,29.2,24.0/9.0/2001.0
2459,2001,9,25,27.4,25.0/9.0/2001.0
2460,2001,9,26,27.6,26.0/9.0/2001.0
2461,2001,9,27,26.1,27.0/9.0/2001.0
2462,2001,9,28,26.7,28.0/9.0/2001.0
2463,2001,9,29,27.3,29.0/9.0/2001.0
2464,2001,9,30,29.5,30.0/9.0/2001.0
2465,2001,10,1,30.2,1.0/10.0/2001.0
2466,2001,10,2,29.2,2.0/10.0/2001.0
2467,2001,10,3,29.1,3.0/10.0/2001.0
2468,2001,10,4,25.5,4.0/10.0/2001.0
2469,2001,10,5,26.4,5.0/10.0/2001.0
2470,2001,10,6,25.6,6.0/10.0/2001.0
2471,2001,10,7,28.4,7.0/10.0/2001.0
2472,2001,10,8,27.5,8.0/10.0/2001.0
2473,2001,10,9,28.6,9.0/10.0/2001.0
2474,2001,10,10,28.9,10.0/10.0/2001.0
2475,2001,10,11,29.8,11.0/10.0/2001.0
2476,2001,10,12,28.9,12.0/10.0/2001.0
2477,2001,10,13,27.5,13.0/10.0/2001.0
2478,2001,10,14,27.2,14.0/10.0/2001.0
2479,2001,10,15,25.1,15.0/10.0/2001.0
2480,2001,10,16,26.1,16.0/10.0/2001.0
2481,2001,10,17,27.0,17.0/10.0/2001.0
2482,2001,10,18,27.5,18.0/10.0/2001.0
2483,2001,10,19,28.9,19.0/10.0/2001.0
2484,2001,10,20,28.4,20.0/10.0/2001.0
2485,2001,10,21,29.7,21.0/10.0/2001.0
2486,2001,10,22,27.6,22.0/10.0/2001.0
2487,2001,10,23,25.3,23.0/10.0/2001.0
2488,2001,10,24,27.6,24.0/10.0/2001.0
2489,2001,10,25,27.3,25.0/10.0/2001.0
2490,2001,10,26,25.5,26.0/10.0/2001.0
2491,2001,10,27,27.3,27.0/10.0/2001.0
2492,2001,10,28,27.6,28.0/10.0/2001.0
2493,2001,10,29,27.3,29.0/10.0/2001.0
2494,2001,10,30,27.9,30.0/10.0/2001.0
2495,2001,10,31,27.2,31.0/10.0/2001.0
2496,2001,11,1,28.2,1.0/11.0/2001.0
2497,2001,11,2,25.0,2.0/11.0/2001.0
2498,2001,11,3,25.3,3.0/11.0/2001.0
2499,2001,11,4,25.9,4.0/11.0/2001.0
2500,2001,11,5,25.9,5.0/11.0/2001.0
2501,2001,11,6,25.9,6.0/11.0/2001.0
2502,2001,11,7,25.3,7.0/11.0/2001.0
2503,2001,11,8,24.8,8.0/11.0/2001.0
2504,2001,11,9,25.2,9.0/11.0/2001.0
2505,2001,11,10,26.5,10.0/11.0/2001.0
2506,2001,11,11,27.1,11.0/11.0/2001.0
2507,2001,11,12,27.6,12.0/11.0/2001.0
2508,2001,11,13,26.5,13.0/11.0/2001.0
2509,2001,11,14,27.4,14.0/11.0/2001.0
2510,2001,11,15,26.6,15.0/11.0/2001.0
2511,2001,11,16,26.5,16.0/11.0/2001.0
2512,2001,11,17,26.8,17.0/11.0/2001.0
2513,2001,11,18,26.3,18.0/11.0/2001.0
2514,2001,11,19,26.4,19.0/11.0/2001.0
2515,2001,11,20,26.8,20.0/11.0/2001.0
2516,2001,11,21,25.0,21.0/11.0/2001.0
2517,2001,11,22,24.9,22.0/11.0/2001.0
2518,2001,11,23,26.0,23.0/11.0/2001.0
2519,2001,11,24,26.8,24.0/11.0/2001.0
2520,2001,11,25,26.6,25.0/11.0/2001.0
2521,2001,11,26,25.8,26.0/11.0/2001.0
2522,2001,11,27,25.9,27.0/11.0/2001.0
2523,2001,11,28,26.5,28.0/11.0/2001.0
2524,2001,11,29,26.2,29.0/11.0/2001.0
2525,2001,11,30,24.3,30.0/11.0/2001.0
2526,2001,12,1,25.1,1.0/12.0/2001.0
2527,2001,12,2,25.8,2.0/12.0/2001.0
2528,2001,12,3,25.4,3.0/12.0/2001.0
2529,2001,12,4,25.1,4.0/12.0/2001.0
2530,2001,12,5,24.0,5.0/12.0/2001.0
2531,2001,12,6,24.1,6.0/12.0/2001.0
2532,2001,12,7,24.3,7.0/12.0/2001.0
2533,2001,12,8,23.8,8.0/12.0/2001.0
2534,2001,12,9,23.8,9.0/12.0/2001.0
2535,2001,12,10,24.5,10.0/12.0/2001.0
2536,2001,12,11,24.2,11.0/12.0/2001.0
2537,2001,12,12,25.3,12.0/12.0/2001.0
2538,2001,12,13,24.0,13.0/12.0/2001.0
2539,2001,12,14,24.6,14.0/12.0/2001.0
2540,2001,12,15,24.6,15.0/12.0/2001.0
2541,2001,12,16,25.0,16.0/12.0/2001.0
2542,2001,12,17,24.2,17.0/12.0/2001.0
2543,2001,12,18,26.3,18.0/12.0/2001.0
2544,2001,12,19,25.6,19.0/12.0/2001.0
2545,2001,12,20,24.2,20.0/12.0/2001.0
2546,2001,12,21,23.6,21.0/12.0/2001.0
2547,2001,12,22,23.2,22.0/12.0/2001.0
2548,2001,12,23,22.9,23.0/12.0/2001.0
2549,2001,12,24,23.3,24.0/12.0/2001.0
2550,2001,12,25,25.4,25.0/12.0/2001.0
2551,2001,12,26,25.5,26.0/12.0/2001.0
2552,2001,12,27,26.1,27.0/12.0/2001.0
2553,2001,12,28,25.1,28.0/12.0/2001.0
2554,2001,12,29,24.5,29.0/12.0/2001.0
2555,2001,12,30,24.1,30.0/12.0/2001.0
2556,2001,12,31,24.3,31.0/12.0/2001.0
2557,2002,1,1,25.0,1.0/1.0/2002.0
2558,2002,1,2,24.4,2.0/1.0/2002.0
2559,2002,1,3,24.7,3.0/1.0/2002.0
2560,2002,1,4,24.8,4.0/1.0/2002.0
2561,2002,1,5,25.3,5.0/1.0/2002.0
2562,2002,1,6,26.4,6.0/1.0/2002.0
2563,2002,1,7,24.6,7.0/1.0/2002.0
2564,2002,1,8,24.9,8.0/1.0/2002.0
2565,2002,1,9,23.6,9.0/1.0/2002.0
2566,2002,1,10,24.6,10.0/1.0/2002.0
2567,2002,1,11,24.8,11.0/1.0/2002.0
2568,2002,1,12,23.2,12.0/1.0/2002.0
2569,2002,1,13,23.9,13.0/1.0/2002.0
2570,2002,1,14,23.6,14.0/1.0/2002.0
2571,2002,1,15,22.5,15.0/1.0/2002.0
2572,2002,1,16,22.4,16.0/1.0/2002.0
2573,2002,1,17,23.2,17.0/1.0/2002.0
2574,2002,1,18,24.3,18.0/1.0/2002.0
2575,2002,1,19,25.8,19.0/1.0/2002.0
2576,2002,1,20,25.2,20.0/1.0/2002.0
2577,2002,1,21,25.8,21.0/1.0/2002.0
2578,2002,1,22,25.8,22.0/1.0/2002.0
2579,2002,1,23,25.5,23.0/1.0/2002.0
2580,2002,1,24,26.4,24.0/1.0/2002.0
2581,2002,1,25,26.5,25.0/1.0/2002.0
2582,2002,1,26,26.0,26.0/1.0/2002.0
2583,2002,1,27,26.8,27.0/1.0/2002.0
2584,2002,1,28,25.9,28.0/1.0/2002.0
2585,2002,1,29,26.4,29.0/1.0/2002.0
2586,2002,1,30,25.3,30.0/1.0/2002.0
2587,2002,1,31,27.1,31.0/1.0/2002.0
2588,2002,2,1,26.3,1.0/2.0/2002.0
2589,2002,2,2,25.3,2.0/2.0/2002.0
2590,2002,2,3,25.3,3.0/2.0/2002.0
2591,2002,2,4,26.3,4.0/2.0/2002.0
2592,2002,2,5,25.4,5.0/2.0/2002.0
2593,2002,2,6,25.3,6.0/2.0/2002.0
2594,2002,2,7,25.4,7.0/2.0/2002.0
2595,2002,2,8,27.8,8.0/2.0/2002.0
2596,2002,2,9,24.8,9.0/2.0/2002.0
2597,2002,2,10,25.4,10.0/2.0/2002.0
2598,2002,2,11,24.8,11.0/2.0/2002.0
2599,2002,2,12,27.9,12.0/2.0/2002.0
2600,2002,2,13,26.3,13.0/2.0/2002.0
2601,2002,2,14,26.3,14.0/2.0/2002.0
2602,2002,2,15,25.7,15.0/2.0/2002.0
2603,2002,2,16,25.8,16.0/2.0/2002.0
2604,2002,2,17,25.9,17.0/2.0/2002.0
2605,2002,2,18,26.3,18.0/2.0/2002.0
2606,2002,2,19,25.0,19.0/2.0/2002.0
2607,2002,2,20,25.4,20.0/2.0/2002.0
2608,2002,2,21,25.6,21.0/2.0/2002.0
2609,2002,2,22,25.8,22.0/2.0/2002.0
2610,2002,2,23,25.5,23.0/2.0/2002.0
2611,2002,2,24,27.5,24.0/2.0/2002.0
2612,2002,2,25,25.6,25.0/2.0/2002.0
2613,2002,2,26,26.3,26.0/2.0/2002.0
2614,2002,2,27,27.1,27.0/2.0/2002.0
2615,2002,2,28,26.8,28.0/2.0/2002.0
2616,2002,3,1,27.2,1.0/3.0/2002.0
2617,2002,3,2,27.0,2.0/3.0/2002.0
2618,2002,3,3,27.1,3.0/3.0/2002.0
2619,2002,3,4,27.5,4.0/3.0/2002.0
2620,2002,3,5,26.8,5.0/3.0/2002.0
2621,2002,3,6,26.1,6.0/3.0/2002.0
2622,2002,3,7,27.5,7.0/3.0/2002.0
2623,2002,3,8,27.7,8.0/3.0/2002.0
2624,2002,3,9,27.5,9.0/3.0/2002.0
2625,2002,3,10,27.2,10.0/3.0/2002.0
2626,2002,3,11,27.5,11.0/3.0/2002.0
2627,2002,3,12,29.4,12.0/3.0/2002.0
2628,2002,3,13,27.4,13.0/3.0/2002.0
2629,2002,3,14,27.9,14.0/3.0/2002.0
2630,2002,3,15,28.1,15.0/3.0/2002.0
2631,2002,3,16,27.8,16.0/3.0/2002.0
2632,2002,3,17,27.3,17.0/3.0/2002.0
2633,2002,3,18,26.8,18.0/3.0/2002.0
2634,2002,3,19,27.4,19.0/3.0/2002.0
2635,2002,3,20,27.7,20.0/3.0/2002.0
2636,2002,3,21,28.3,21.0/3.0/2002.0
2637,2002,3,22,29.6,22.0/3.0/2002.0
2638,2002,3,23,29.1,23.0/3.0/2002.0
2639,2002,3,24,29.2,24.0/3.0/2002.0
2640,2002,3,25,30.0,25.0/3.0/2002.0
2641,2002,3,26,28.9,26.0/3.0/2002.0
2642,2002,3,27,29.2,27.0/3.0/2002.0
2643,2002,3,28,29.1,28.0/3.0/2002.0
2644,2002,3,29,29.8,29.0/3.0/2002.0
2645,2002,3,30,29.0,30.0/3.0/2002.0
2646,2002,3,31,29.3,31.0/3.0/2002.0
2647,2002,4,1,30.2,1.0/4.0/2002.0
2648,2002,4,2,30.3,2.0/4.0/2002.0
2649,2002,4,3,30.4,3.0/4.0/2002.0
2650,2002,4,4,30.5,4.0/4.0/2002.0
2651,2002,4,5,30.1,5.0/4.0/2002.0
2652,2002,4,6,28.7,6.0/4.0/2002.0
2653,2002,4,7,29.2,7.0/4.0/2002.0
2654,2002,4,8,29.3,8.0/4.0/2002.0
2655,2002,4,9,29.6,9.0/4.0/2002.0
2656,2002,4,10,29.2,10.0/4.0/2002.0
2657,2002,4,11,28.8,11.0/4.0/2002.0
2658,2002,4,12,29.7,12.0/4.0/2002.0
2659,2002,4,13,29.6,13.0/4.0/2002.0
2660,2002,4,14,29.7,14.0/4.0/2002.0
2661,2002,4,15,30.1,15.0/4.0/2002.0
2662,2002,4,16,30.4,16.0/4.0/2002.0
2663,2002,4,17,29.3,17.0/4.0/2002.0
2664,2002,4,18,29.7,18.0/4.0/2002.0
2665,2002,4,19,31.6,19.0/4.0/2002.0
2666,2002,4,20,29.6,20.0/4.0/2002.0
2667,2002,4,21,28.8,21.0/4.0/2002.0
2668,2002,4,22,29.4,22.0/4.0/2002.0
2669,2002,4,23,30.7,23.0/4.0/2002.0
2670,2002,4,24,30.0,24.0/4.0/2002.0
2671,2002,4,25,29.7,25.0/4.0/2002.0
2672,2002,4,26,30.6,26.0/4.0/2002.0
2673,2002,4,27,30.6,27.0/4.0/2002.0
2674,2002,4,28,29.2,28.0/4.0/2002.0
2675,2002,4,29,29.5,29.0/4.0/2002.0
2676,2002,4,30,30.7,30.0/4.0/2002.0
2677,2002,5,1,31.1,1.0/5.0/2002.0
2678,2002,5,2,30.2,2.0/5.0/2002.0
2679,2002,5,3,31.7,3.0/5.0/2002.0
2680,2002,5,4,30.9,4.0/5.0/2002.0
2681,2002,5,5,30.2,5.0/5.0/2002.0
2682,2002,5,6,30.7,6.0/5.0/2002.0
2683,2002,5,7,31.2,7.0/5.0/2002.0
2684,2002,5,8,32.7,8.0/5.0/2002.0
2685,2002,5,9,34.2,9.0/5.0/2002.0
2686,2002,5,10,33.6,10.0/5.0/2002.0
2687,2002,5,11,33.3,11.0/5.0/2002.0
2688,2002,5,12,34.0,12.0/5.0/2002.0
2689,2002,5,13,35.3,13.0/5.0/2002.0
